Source,Target,weight,weight_abs,cor_sign,Source1,Target1,Source1_Target1,Association
X.22..Platynothrus,X.75..Perscheloribates,-0.880406274,0.880406274,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.22..Platynothrus,X.80..Peloribates,-0.941123948,0.941123948,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.22..Platynothrus,X.87..Galumna,-0.924061655,0.924061655,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.24..Nothrus,0.9258201,0.9258201,1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.28..Allonothrus,0.939336437,0.939336437,1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.35..Cyrthermannia,-0.9,0.9,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.41..Eremulus,0.85,0.85,1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.43..Fosseremus,0.948683298,0.948683298,1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.50..Cultroribula,-0.939336437,0.939336437,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.70..Scutovertex,-0.826334244,0.826334244,-1,decomp,decomp,decomp_decomp,in_decomp
X.23..Heminothrus,X.74..Scheloribates,0.83323809,0.83323809,1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.84..Setoxylobates,-0.885364878,0.885364878,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.85..Vilhenabates,-0.885364878,0.885364878,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.24..Nothrus,X.28..Allonothrus,0.898645105,0.898645105,1,fungi,fungi,fungi_fungi,in_fungi
X.24..Nothrus,X.35..Cyrthermannia,-0.9258201,0.9258201,-1,fungi,fungi,fungi_fungi,in_fungi
X.24..Nothrus,X.43..Fosseremus,0.878310066,0.878310066,1,fungi,fungi,fungi_fungi,in_fungi
X.24..Nothrus,X.50..Cultroribula,-0.81167945,0.81167945,-1,fungi,fungi,fungi_fungi,in_fungi
X.24..Nothrus,X.70..Scutovertex,-0.88273483,0.88273483,-1,fungi,decomp,fungi_decomp,fungi_decomp
X.24..Nothrus,X.84..Setoxylobates,-0.941123948,0.941123948,-1,fungi,fungi,fungi_fungi,in_fungi
X.28..Allonothrus,X.43..Fosseremus,0.891132789,0.891132789,1,fungi,fungi,fungi_fungi,in_fungi
X.28..Allonothrus,X.50..Cultroribula,-0.955882353,0.955882353,-1,fungi,fungi,fungi_fungi,in_fungi
X.28..Allonothrus,X.70..Scutovertex,-0.955330294,0.955330294,-1,fungi,decomp,fungi_decomp,fungi_decomp
X.28..Allonothrus,X.84..Setoxylobates,-0.83165549,0.83165549,-1,fungi,fungi,fungi_fungi,in_fungi
X.28..Allonothrus,X.85..Vilhenabates,-0.83165549,0.83165549,-1,fungi,fungi,fungi_fungi,in_fungi
X.29..Afronothrus,X.34..Nanhermannia,0.970588235,0.970588235,1,decomp,fungi,decomp_fungi,fungi_decomp
X.29..Afronothrus,X.35..Cyrthermannia,-0.939336437,0.939336437,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.29..Afronothrus,X.41..Eremulus,0.939336437,0.939336437,1,decomp,fungi,decomp_fungi,fungi_decomp
X.29..Afronothrus,X.43..Fosseremus,0.891132789,0.891132789,1,decomp,fungi,decomp_fungi,fungi_decomp
X.29..Afronothrus,X.62..Ramusella,0.895622151,0.895622151,1,decomp,pred ,decomp_pred ,pred_decomp
X.29..Afronothrus,X.69..Tectocepheus,0.970588235,0.970588235,1,decomp,decomp,decomp_decomp,in_decomp
X.29..Afronothrus,X.74..Scheloribates,0.985610761,0.985610761,1,decomp,fungi,decomp_fungi,fungi_decomp
X.29..Afronothrus,X.81..Xylobates,-0.985610761,0.985610761,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.29..Afronothrus,X.84..Setoxylobates,-0.8932596,0.8932596,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.32..Malaconothrus,X.47..Ceratoppia,-0.845154255,0.845154255,-1,fungi,decomp,fungi_decomp,fungi_decomp
X.33..Trimalaconothrus,X.52..Gustavia,-0.828078671,0.828078671,-1,pred ,decomp,pred _decomp,pred_decomp
X.33..Trimalaconothrus,X.66..Lasiobelba,-0.84016805,0.84016805,-1,pred ,pred ,pred _pred ,in_pred 
X.33..Trimalaconothrus,X.89..Trichogalumna,-0.828078671,0.828078671,-1,pred ,fungi,pred _fungi,pred_fungi
X.34..Nanhermannia,X.35..Cyrthermannia,-0.939336437,0.939336437,-1,fungi,fungi,fungi_fungi,in_fungi
X.34..Nanhermannia,X.41..Eremulus,0.939336437,0.939336437,1,fungi,fungi,fungi_fungi,in_fungi
X.34..Nanhermannia,X.43..Fosseremus,0.891132789,0.891132789,1,fungi,fungi,fungi_fungi,in_fungi
X.34..Nanhermannia,X.56..Otocepheus,0.857492926,0.857492926,1,fungi,fungi,fungi_fungi,in_fungi
X.34..Nanhermannia,X.62..Ramusella,0.850841043,0.850841043,1,fungi,pred ,fungi_pred ,pred_fungi
X.34..Nanhermannia,X.67..Lauroppia,0.857492926,0.857492926,1,fungi,pred ,fungi_pred ,pred_fungi
X.34..Nanhermannia,X.69..Tectocepheus,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.34..Nanhermannia,X.74..Scheloribates,0.927633657,0.927633657,1,fungi,fungi,fungi_fungi,in_fungi
X.34..Nanhermannia,X.81..Xylobates,-0.985610761,0.985610761,-1,fungi,fungi,fungi_fungi,in_fungi
X.34..Nanhermannia,X.84..Setoxylobates,-0.924061655,0.924061655,-1,fungi,fungi,fungi_fungi,in_fungi
X.35..Cyrthermannia,X.41..Eremulus,-0.9,0.9,-1,fungi,fungi,fungi_fungi,in_fungi
X.35..Cyrthermannia,X.43..Fosseremus,-0.948683298,0.948683298,-1,fungi,fungi,fungi_fungi,in_fungi
X.35..Cyrthermannia,X.69..Tectocepheus,-0.939336437,0.939336437,-1,fungi,decomp,fungi_decomp,fungi_decomp
X.35..Cyrthermannia,X.74..Scheloribates,-0.9258201,0.9258201,-1,fungi,fungi,fungi_fungi,in_fungi
X.35..Cyrthermannia,X.81..Xylobates,0.9258201,0.9258201,1,fungi,fungi,fungi_fungi,in_fungi
X.35..Cyrthermannia,X.84..Setoxylobates,0.983738754,0.983738754,1,fungi,fungi,fungi_fungi,in_fungi
X.36..Hermannia,X.62..Ramusella,-0.835572749,0.835572749,-1,decomp,pred ,decomp_pred ,pred_decomp
X.36..Hermannia,X.85..Vilhenabates,0.89802651,0.89802651,1,decomp,fungi,decomp_fungi,fungi_decomp
X.36..Hermannia,X.86..Ceratozetes,1,1,1,decomp,pred ,decomp_pred ,pred_decomp
X.37..Hermanniella,X.60..Oppia,-0.835572749,0.835572749,-1,decomp,pred ,decomp_pred ,pred_decomp
X.40..Epidamaeus,X.61..Oppiella,0.81167945,0.81167945,1,fungi,pred ,fungi_pred ,pred_fungi
X.40..Epidamaeus,X.63..Arcoppia,0.857492926,0.857492926,1,fungi,pred ,fungi_pred ,pred_fungi
X.40..Epidamaeus,X.74..Scheloribates,0.81167945,0.81167945,1,fungi,fungi,fungi_fungi,in_fungi
X.40..Epidamaeus,X.77..Rostrozetes,0.81167945,0.81167945,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.43..Fosseremus,0.948683298,0.948683298,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.56..Otocepheus,0.821583836,0.821583836,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.62..Ramusella,0.953462589,0.953462589,1,fungi,pred ,fungi_pred ,pred_fungi
X.41..Eremulus,X.63..Arcoppia,0.821583836,0.821583836,1,fungi,pred ,fungi_pred ,pred_fungi
X.41..Eremulus,X.67..Lauroppia,0.821583836,0.821583836,1,fungi,pred ,fungi_pred ,pred_fungi
X.41..Eremulus,X.69..Tectocepheus,0.939336437,0.939336437,1,fungi,decomp,fungi_decomp,fungi_decomp
X.41..Eremulus,X.74..Scheloribates,0.9258201,0.9258201,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.81..Xylobates,-0.9258201,0.9258201,-1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.84..Setoxylobates,-0.885364878,0.885364878,-1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.85..Vilhenabates,-0.885364878,0.885364878,-1,fungi,fungi,fungi_fungi,in_fungi
X.42..Eremobelba,X.48..Austroceratoppia,0.845154255,0.845154255,1,fungi,decomp,fungi_decomp,fungi_decomp
X.42..Eremobelba,X.66..Lasiobelba,0.81167945,0.81167945,1,fungi,pred ,fungi_pred ,pred_fungi
X.42..Eremobelba,X.80..Peloribates,0.828571429,0.828571429,1,fungi,fungi,fungi_fungi,in_fungi
X.42..Eremobelba,X.87..Galumna,0.81167945,0.81167945,1,fungi,fungi,fungi_fungi,in_fungi
X.43..Fosseremus,X.50..Cultroribula,-0.891132789,0.891132789,-1,fungi,fungi,fungi_fungi,in_fungi
X.43..Fosseremus,X.62..Ramusella,0.904534034,0.904534034,1,fungi,pred ,fungi_pred ,pred_fungi
X.43..Fosseremus,X.69..Tectocepheus,0.891132789,0.891132789,1,fungi,decomp,fungi_decomp,fungi_decomp
X.43..Fosseremus,X.74..Scheloribates,0.878310066,0.878310066,1,fungi,fungi,fungi_fungi,in_fungi
X.43..Fosseremus,X.81..Xylobates,-0.878310066,0.878310066,-1,fungi,fungi,fungi_fungi,in_fungi
X.43..Fosseremus,X.84..Setoxylobates,-0.933256525,0.933256525,-1,fungi,fungi,fungi_fungi,in_fungi
X.43..Fosseremus,X.85..Vilhenabates,-0.933256525,0.933256525,-1,fungi,fungi,fungi_fungi,in_fungi
X.45..Eremaeus,X.57..Allosuctobelba,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.46..Liacarus,X.59..Parisuctobelba,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.47..Ceratoppia,X.58..Suctobelbella,-0.840668002,0.840668002,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.48..Austroceratoppia,X.66..Lasiobelba,0.857492926,0.857492926,1,decomp,pred ,decomp_pred ,pred_decomp
X.48..Austroceratoppia,X.71..Neoribates,0.89802651,0.89802651,1,decomp,fungi,decomp_fungi,fungi_decomp
X.50..Cultroribula,X.70..Scutovertex,0.850841043,0.850841043,1,fungi,decomp,fungi_decomp,fungi_decomp
X.50..Cultroribula,X.85..Vilhenabates,0.924061655,0.924061655,1,fungi,fungi,fungi_fungi,in_fungi
X.51..Astegistes,X.55..Dolicheremaeus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.51..Astegistes,X.78..Incabates,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.54..Nippobodes,X.88..Pergalumna,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.55..Dolicheremaeus,X.78..Incabates,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.56..Otocepheus,X.67..Lauroppia,1,1,1,fungi,pred ,fungi_pred ,pred_fungi
X.56..Otocepheus,X.68..Medioppia,0.89802651,0.89802651,1,fungi,pred ,fungi_pred ,pred_fungi
X.56..Otocepheus,X.69..Tectocepheus,0.857492926,0.857492926,1,fungi,decomp,fungi_decomp,fungi_decomp
X.56..Otocepheus,X.81..Xylobates,-0.845154255,0.845154255,-1,fungi,fungi,fungi_fungi,in_fungi
X.60..Oppia,X.63..Arcoppia,0.87038828,0.87038828,1,pred ,pred ,pred _pred ,in_pred 
X.61..Oppiella,X.77..Rostrozetes,0.942857143,0.942857143,1,pred ,fungi,pred _fungi,pred_fungi
X.62..Ramusella,X.69..Tectocepheus,0.850841043,0.850841043,1,pred ,decomp,pred _decomp,pred_decomp
X.62..Ramusella,X.74..Scheloribates,0.88273483,0.88273483,1,pred ,fungi,pred _fungi,pred_fungi
X.62..Ramusella,X.81..Xylobates,-0.88273483,0.88273483,-1,pred ,fungi,pred _fungi,pred_fungi
X.62..Ramusella,X.85..Vilhenabates,-0.937958099,0.937958099,-1,pred ,fungi,pred _fungi,pred_fungi
X.62..Ramusella,X.86..Ceratozetes,-0.835572749,0.835572749,-1,pred ,pred ,pred _pred ,in_pred 
X.63..Arcoppia,X.74..Scheloribates,0.845154255,0.845154255,1,pred ,fungi,pred _fungi,pred_fungi
X.66..Lasiobelba,X.89..Trichogalumna,0.81167945,0.81167945,1,pred ,fungi,pred _fungi,pred_fungi
X.67..Lauroppia,X.68..Medioppia,0.89802651,0.89802651,1,pred ,pred ,pred _pred ,in_pred 
X.67..Lauroppia,X.69..Tectocepheus,0.857492926,0.857492926,1,pred ,decomp,pred _decomp,pred_decomp
X.67..Lauroppia,X.81..Xylobates,-0.845154255,0.845154255,-1,pred ,fungi,pred _fungi,pred_fungi
X.69..Tectocepheus,X.74..Scheloribates,0.927633657,0.927633657,1,decomp,fungi,decomp_fungi,fungi_decomp
X.69..Tectocepheus,X.81..Xylobates,-0.985610761,0.985610761,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.69..Tectocepheus,X.84..Setoxylobates,-0.924061655,0.924061655,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.70..Scutovertex,X.84..Setoxylobates,0.812897019,0.812897019,1,decomp,fungi,decomp_fungi,fungi_decomp
X.74..Scheloribates,X.81..Xylobates,-0.942857143,0.942857143,-1,fungi,fungi,fungi_fungi,in_fungi
X.74..Scheloribates,X.84..Setoxylobates,-0.880406274,0.880406274,-1,fungi,fungi,fungi_fungi,in_fungi
X.75..Perscheloribates,X.80..Peloribates,0.942857143,0.942857143,1,fungi,fungi,fungi_fungi,in_fungi
X.75..Perscheloribates,X.87..Galumna,0.985610761,0.985610761,1,fungi,fungi,fungi_fungi,in_fungi
X.75..Perscheloribates,X.89..Trichogalumna,0.828571429,0.828571429,1,fungi,fungi,fungi_fungi,in_fungi
X.80..Peloribates,X.87..Galumna,0.985610761,0.985610761,1,fungi,fungi,fungi_fungi,in_fungi
X.81..Xylobates,X.84..Setoxylobates,0.880406274,0.880406274,1,fungi,fungi,fungi_fungi,in_fungi
X.85..Vilhenabates,X.86..Ceratozetes,0.89802651,0.89802651,1,fungi,pred ,fungi_pred ,pred_fungi
X.87..Galumna,X.89..Trichogalumna,0.81167945,0.81167945,1,fungi,fungi,fungi_fungi,in_fungi
