Source,Target,weight,weight_abs,cor_sign,Source1,Target1,Source1_Target1,Association
X.2..Eohypochthonius,X.32..Malaconothrus,0.845402793,0.845402793,1,pred ,fungi,pred _fungi,pred_fungi
X.2..Eohypochthonius,X.66..Lasiobelba,-0.83165549,0.83165549,-1,pred ,pred ,pred _pred ,in_pred 
X.2..Eohypochthonius,X.69..Tectocepheus,0.927633657,0.927633657,1,pred ,decomp,pred _decomp,pred_decomp
X.2..Eohypochthonius,X.71..Neoribates,0.8932596,0.8932596,1,pred ,fungi,pred _fungi,pred_fungi
X.2..Eohypochthonius,X.82..Protoribates,0.8932596,0.8932596,1,pred ,fungi,pred _fungi,pred_fungi
X.2..Eohypochthonius,X.84..Setoxylobates,0.8932596,0.8932596,1,pred ,fungi,pred _fungi,pred_fungi
X.2..Eohypochthonius,X.85..Vilhenabates,0.850841043,0.850841043,1,pred ,fungi,pred _fungi,pred_fungi
X.2..Eohypochthonius,X.87..Galumna,0.8932596,0.8932596,1,pred ,fungi,pred _fungi,pred_fungi
X.2..Eohypochthonius,X.88..Pergalumna,0.939336437,0.939336437,1,pred ,fungi,pred _fungi,pred_fungi
X.3..Hypochthonius,X.12..Epilohmannia,0.845154255,0.845154255,1,pred ,decomp,pred _decomp,pred_decomp
X.3..Hypochthonius,X.22..Platynothrus,1,1,1,pred ,decomp,pred _decomp,pred_decomp
X.3..Hypochthonius,X.23..Heminothrus,1,1,1,pred ,decomp,pred _decomp,pred_decomp
X.3..Hypochthonius,X.25..Crotonia,1,1,1,pred ,decomp,pred _decomp,pred_decomp
X.3..Hypochthonius,X.28..Allonothrus,0.92,0.92,1,pred ,fungi,pred _fungi,pred_fungi
X.3..Hypochthonius,X.41..Eremulus,0.92,0.92,1,pred ,fungi,pred _fungi,pred_fungi
X.3..Hypochthonius,X.42..Eremobelba,0.821583836,0.821583836,1,pred ,fungi,pred _fungi,pred_fungi
X.3..Hypochthonius,X.60..Oppia,0.835572749,0.835572749,1,pred ,pred ,pred _pred ,in_pred 
X.3..Hypochthonius,X.66..Lasiobelba,0.89802651,0.89802651,1,pred ,pred ,pred _pred ,in_pred 
X.3..Hypochthonius,X.74..Scheloribates,0.845154255,0.845154255,1,pred ,fungi,pred _fungi,pred_fungi
X.3..Hypochthonius,X.75..Perscheloribates,0.845154255,0.845154255,1,pred ,fungi,pred _fungi,pred_fungi
X.6..Meristacarus,X.9..Lohmannia,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.6..Meristacarus,X.36..Hermannia,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.6..Meristacarus,X.38..Plasmobates,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.6..Meristacarus,X.49..Pyroppia,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.6..Meristacarus,X.55..Dolicheremaeus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.6..Meristacarus,X.76..Mochlozetes,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.6..Meristacarus,X.83..Perxylobates,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.7..Mixacarus,X.8..Papillacarus,0.939336437,0.939336437,1,fungi,fungi,fungi_fungi,in_fungi
X.7..Mixacarus,X.10..Eulohmannia,-0.894427191,0.894427191,-1,fungi,fungi,fungi_fungi,in_fungi
X.7..Mixacarus,X.58..Suctobelbella,0.939336437,0.939336437,1,fungi,fungi,fungi_fungi,in_fungi
X.7..Mixacarus,X.85..Vilhenabates,0.826334244,0.826334244,1,fungi,fungi,fungi_fungi,in_fungi
X.8..Papillacarus,X.10..Eulohmannia,-0.84016805,0.84016805,-1,fungi,fungi,fungi_fungi,in_fungi
X.8..Papillacarus,X.58..Suctobelbella,0.823529412,0.823529412,1,fungi,fungi,fungi_fungi,in_fungi
X.9..Lohmannia,X.36..Hermannia,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.9..Lohmannia,X.38..Plasmobates,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.9..Lohmannia,X.49..Pyroppia,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.9..Lohmannia,X.55..Dolicheremaeus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.9..Lohmannia,X.76..Mochlozetes,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.9..Lohmannia,X.83..Perxylobates,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.10..Eulohmannia,X.34..Nanhermannia,-0.84016805,0.84016805,-1,fungi,fungi,fungi_fungi,in_fungi
X.10..Eulohmannia,X.50..Cultroribula,-0.852802865,0.852802865,-1,fungi,fungi,fungi_fungi,in_fungi
X.10..Eulohmannia,X.58..Suctobelbella,-0.84016805,0.84016805,-1,fungi,fungi,fungi_fungi,in_fungi
X.10..Eulohmannia,X.61..Oppiella,-0.84016805,0.84016805,-1,fungi,pred ,fungi_pred ,pred_fungi
X.10..Eulohmannia,X.85..Vilhenabates,-0.852802865,0.852802865,-1,fungi,fungi,fungi_fungi,in_fungi
X.12..Epilohmannia,X.22..Platynothrus,0.845154255,0.845154255,1,decomp,decomp,decomp_decomp,in_decomp
X.12..Epilohmannia,X.23..Heminothrus,0.845154255,0.845154255,1,decomp,decomp,decomp_decomp,in_decomp
X.12..Epilohmannia,X.24..Nothrus,0.840668002,0.840668002,1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.25..Crotonia,0.845154255,0.845154255,1,decomp,decomp,decomp_decomp,in_decomp
X.12..Epilohmannia,X.66..Lasiobelba,0.8196886,0.8196886,1,decomp,pred ,decomp_pred ,pred_decomp
X.12..Epilohmannia,X.69..Tectocepheus,-0.828571429,0.828571429,-1,decomp,decomp,decomp_decomp,in_decomp
X.12..Epilohmannia,X.71..Neoribates,-0.8196886,0.8196886,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.78..Incabates,-0.845154255,0.845154255,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.84..Setoxylobates,-0.8196886,0.8196886,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.87..Galumna,-0.8196886,0.8196886,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.13..Microtritia,X.79..Paraxylobates,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.14..Rhysotritia,X.47..Ceratoppia,0.941123948,0.941123948,1,fungi,decomp,fungi_decomp,fungi_decomp
X.15..Acrotritia,X.35..Cyrthermannia,0.92,0.92,1,fungi,fungi,fungi_fungi,in_fungi
X.15..Acrotritia,X.45..Eremaeus,0.92,0.92,1,fungi,fungi,fungi_fungi,in_fungi
X.15..Acrotritia,X.58..Suctobelbella,0.857492926,0.857492926,1,fungi,fungi,fungi_fungi,in_fungi
X.15..Acrotritia,X.74..Scheloribates,-0.845154255,0.845154255,-1,fungi,fungi,fungi_fungi,in_fungi
X.15..Acrotritia,X.82..Protoribates,0.826184389,0.826184389,1,fungi,fungi,fungi_fungi,in_fungi
X.15..Acrotritia,X.85..Vilhenabates,0.835572749,0.835572749,1,fungi,fungi,fungi_fungi,in_fungi
X.15..Acrotritia,X.88..Pergalumna,0.821583836,0.821583836,1,fungi,fungi,fungi_fungi,in_fungi
X.17..Phthiracarus,X.32..Malaconothrus,0.85,0.85,1,fungi,fungi,fungi_fungi,in_fungi
X.17..Phthiracarus,X.37..Hermanniella,0.983738754,0.983738754,1,fungi,decomp,fungi_decomp,fungi_decomp
X.17..Phthiracarus,X.63..Arcoppia,0.885364878,0.885364878,1,fungi,pred ,fungi_pred ,pred_fungi
X.17..Phthiracarus,X.64..Microppia,1,1,1,fungi,pred ,fungi_pred ,pred_fungi
X.17..Phthiracarus,X.66..Lasiobelba,-0.885364878,0.885364878,-1,fungi,pred ,fungi_pred ,pred_fungi
X.17..Phthiracarus,X.69..Tectocepheus,0.83323809,0.83323809,1,fungi,decomp,fungi_decomp,fungi_decomp
X.17..Phthiracarus,X.71..Neoribates,0.885364878,0.885364878,1,fungi,fungi,fungi_fungi,in_fungi
X.17..Phthiracarus,X.72..Protokalumma,0.885364878,0.885364878,1,fungi,fungi,fungi_fungi,in_fungi
X.17..Phthiracarus,X.84..Setoxylobates,0.885364878,0.885364878,1,fungi,fungi,fungi_fungi,in_fungi
X.17..Phthiracarus,X.87..Galumna,0.885364878,0.885364878,1,fungi,fungi,fungi_fungi,in_fungi
X.17..Phthiracarus,X.88..Pergalumna,0.85,0.85,1,fungi,fungi,fungi_fungi,in_fungi
X.18..Steganacarus,X.19..Hoplophthiracarus,0.821583836,0.821583836,1,fungi,fungi,fungi_fungi,in_fungi
X.18..Steganacarus,X.40..Epidamaeus,0.821583836,0.821583836,1,fungi,fungi,fungi_fungi,in_fungi
X.18..Steganacarus,X.53..Carabodes,0.821583836,0.821583836,1,fungi,decomp,fungi_decomp,fungi_decomp
X.19..Hoplophthiracarus,X.40..Epidamaeus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.19..Hoplophthiracarus,X.47..Ceratoppia,0.826184389,0.826184389,1,fungi,decomp,fungi_decomp,fungi_decomp
X.19..Hoplophthiracarus,X.53..Carabodes,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.20..Hoplophorella,X.26..Holonothrus,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.20..Hoplophorella,X.29..Afronothrus,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.22..Platynothrus,X.23..Heminothrus,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.22..Platynothrus,X.25..Crotonia,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.22..Platynothrus,X.28..Allonothrus,0.92,0.92,1,decomp,fungi,decomp_fungi,fungi_decomp
X.22..Platynothrus,X.41..Eremulus,0.92,0.92,1,decomp,fungi,decomp_fungi,fungi_decomp
X.22..Platynothrus,X.42..Eremobelba,0.821583836,0.821583836,1,decomp,fungi,decomp_fungi,fungi_decomp
X.22..Platynothrus,X.60..Oppia,0.835572749,0.835572749,1,decomp,pred ,decomp_pred ,pred_decomp
X.22..Platynothrus,X.66..Lasiobelba,0.89802651,0.89802651,1,decomp,pred ,decomp_pred ,pred_decomp
X.22..Platynothrus,X.74..Scheloribates,0.845154255,0.845154255,1,decomp,fungi,decomp_fungi,fungi_decomp
X.22..Platynothrus,X.75..Perscheloribates,0.845154255,0.845154255,1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.25..Crotonia,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.23..Heminothrus,X.28..Allonothrus,0.92,0.92,1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.41..Eremulus,0.92,0.92,1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.42..Eremobelba,0.821583836,0.821583836,1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.60..Oppia,0.835572749,0.835572749,1,decomp,pred ,decomp_pred ,pred_decomp
X.23..Heminothrus,X.66..Lasiobelba,0.89802651,0.89802651,1,decomp,pred ,decomp_pred ,pred_decomp
X.23..Heminothrus,X.74..Scheloribates,0.845154255,0.845154255,1,decomp,fungi,decomp_fungi,fungi_decomp
X.23..Heminothrus,X.75..Perscheloribates,0.845154255,0.845154255,1,decomp,fungi,decomp_fungi,fungi_decomp
X.24..Nothrus,X.28..Allonothrus,0.857492926,0.857492926,1,fungi,fungi,fungi_fungi,in_fungi
X.24..Nothrus,X.41..Eremulus,0.857492926,0.857492926,1,fungi,fungi,fungi_fungi,in_fungi
X.24..Nothrus,X.75..Perscheloribates,0.869656553,0.869656553,1,fungi,fungi,fungi_fungi,in_fungi
X.25..Crotonia,X.28..Allonothrus,0.92,0.92,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.41..Eremulus,0.92,0.92,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.42..Eremobelba,0.821583836,0.821583836,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.60..Oppia,0.835572749,0.835572749,1,decomp,pred ,decomp_pred ,pred_decomp
X.25..Crotonia,X.66..Lasiobelba,0.89802651,0.89802651,1,decomp,pred ,decomp_pred ,pred_decomp
X.25..Crotonia,X.74..Scheloribates,0.845154255,0.845154255,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.75..Perscheloribates,0.845154255,0.845154255,1,decomp,fungi,decomp_fungi,fungi_decomp
X.26..Holonothrus,X.29..Afronothrus,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.28..Allonothrus,X.41..Eremulus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.28..Allonothrus,X.60..Oppia,0.835572749,0.835572749,1,fungi,pred ,fungi_pred ,pred_fungi
X.28..Allonothrus,X.66..Lasiobelba,0.826184389,0.826184389,1,fungi,pred ,fungi_pred ,pred_fungi
X.31..Trhypochthonius,X.70..Scutovertex,0.857492926,0.857492926,1,fungi,decomp,fungi_decomp,fungi_decomp
X.31..Trhypochthonius,X.77..Rostrozetes,0.857492926,0.857492926,1,fungi,fungi,fungi_fungi,in_fungi
X.32..Malaconothrus,X.35..Cyrthermannia,0.821583836,0.821583836,1,fungi,fungi,fungi_fungi,in_fungi
X.32..Malaconothrus,X.45..Eremaeus,0.821583836,0.821583836,1,fungi,fungi,fungi_fungi,in_fungi
X.32..Malaconothrus,X.61..Oppiella,0.939336437,0.939336437,1,fungi,pred ,fungi_pred ,pred_fungi
X.32..Malaconothrus,X.63..Arcoppia,0.983738754,0.983738754,1,fungi,pred ,fungi_pred ,pred_fungi
X.32..Malaconothrus,X.64..Microppia,0.85,0.85,1,fungi,pred ,fungi_pred ,pred_fungi
X.32..Malaconothrus,X.66..Lasiobelba,-0.885364878,0.885364878,-1,fungi,pred ,fungi_pred ,pred_fungi
X.32..Malaconothrus,X.70..Scutovertex,0.821583836,0.821583836,1,fungi,decomp,fungi_decomp,fungi_decomp
X.32..Malaconothrus,X.72..Protokalumma,0.983738754,0.983738754,1,fungi,fungi,fungi_fungi,in_fungi
X.32..Malaconothrus,X.77..Rostrozetes,0.821583836,0.821583836,1,fungi,fungi,fungi_fungi,in_fungi
X.32..Malaconothrus,X.82..Protoribates,0.983738754,0.983738754,1,fungi,fungi,fungi_fungi,in_fungi
X.32..Malaconothrus,X.85..Vilhenabates,0.90578946,0.90578946,1,fungi,fungi,fungi_fungi,in_fungi
X.32..Malaconothrus,X.88..Pergalumna,0.85,0.85,1,fungi,fungi,fungi_fungi,in_fungi
X.34..Nanhermannia,X.50..Cultroribula,0.850841043,0.850841043,1,fungi,fungi,fungi_fungi,in_fungi
X.35..Cyrthermannia,X.45..Eremaeus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.35..Cyrthermannia,X.81..Xylobates,0.845154255,0.845154255,1,fungi,fungi,fungi_fungi,in_fungi
X.35..Cyrthermannia,X.82..Protoribates,0.89802651,0.89802651,1,fungi,fungi,fungi_fungi,in_fungi
X.35..Cyrthermannia,X.85..Vilhenabates,0.835572749,0.835572749,1,fungi,fungi,fungi_fungi,in_fungi
X.36..Hermannia,X.38..Plasmobates,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.36..Hermannia,X.49..Pyroppia,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.36..Hermannia,X.55..Dolicheremaeus,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.36..Hermannia,X.76..Mochlozetes,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.36..Hermannia,X.83..Perxylobates,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.37..Hermanniella,X.64..Microppia,0.983738754,0.983738754,1,decomp,pred ,decomp_pred ,pred_decomp
X.37..Hermanniella,X.66..Lasiobelba,-0.870967742,0.870967742,-1,decomp,pred ,decomp_pred ,pred_decomp
X.37..Hermanniella,X.69..Tectocepheus,0.880406274,0.880406274,1,decomp,decomp,decomp_decomp,in_decomp
X.37..Hermanniella,X.71..Neoribates,0.935483871,0.935483871,1,decomp,fungi,decomp_fungi,fungi_decomp
X.37..Hermanniella,X.78..Incabates,0.826184389,0.826184389,1,decomp,fungi,decomp_fungi,fungi_decomp
X.37..Hermanniella,X.84..Setoxylobates,0.935483871,0.935483871,1,decomp,fungi,decomp_fungi,fungi_decomp
X.37..Hermanniella,X.87..Galumna,0.935483871,0.935483871,1,decomp,fungi,decomp_fungi,fungi_decomp
X.37..Hermanniella,X.88..Pergalumna,0.885364878,0.885364878,1,decomp,fungi,decomp_fungi,fungi_decomp
X.38..Plasmobates,X.49..Pyroppia,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.38..Plasmobates,X.55..Dolicheremaeus,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.38..Plasmobates,X.76..Mochlozetes,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.38..Plasmobates,X.83..Perxylobates,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.40..Epidamaeus,X.47..Ceratoppia,0.826184389,0.826184389,1,fungi,decomp,fungi_decomp,fungi_decomp
X.40..Epidamaeus,X.53..Carabodes,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.41..Eremulus,X.60..Oppia,0.835572749,0.835572749,1,fungi,pred ,fungi_pred ,pred_fungi
X.41..Eremulus,X.66..Lasiobelba,0.826184389,0.826184389,1,fungi,pred ,fungi_pred ,pred_fungi
X.42..Eremobelba,X.60..Oppia,0.90578946,0.90578946,1,fungi,pred ,fungi_pred ,pred_fungi
X.45..Eremaeus,X.81..Xylobates,0.845154255,0.845154255,1,fungi,fungi,fungi_fungi,in_fungi
X.45..Eremaeus,X.82..Protoribates,0.89802651,0.89802651,1,fungi,fungi,fungi_fungi,in_fungi
X.45..Eremaeus,X.85..Vilhenabates,0.835572749,0.835572749,1,fungi,fungi,fungi_fungi,in_fungi
X.46..Liacarus,X.81..Xylobates,-0.845154255,0.845154255,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.47..Ceratoppia,X.53..Carabodes,0.826184389,0.826184389,1,decomp,decomp,decomp_decomp,in_decomp
X.49..Pyroppia,X.55..Dolicheremaeus,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.49..Pyroppia,X.76..Mochlozetes,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.49..Pyroppia,X.83..Perxylobates,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.54..Nippobodes,X.67..Lauroppia,1,1,1,decomp,pred ,decomp_pred ,pred_decomp
X.55..Dolicheremaeus,X.76..Mochlozetes,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.55..Dolicheremaeus,X.83..Perxylobates,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.58..Suctobelbella,X.85..Vilhenabates,0.925476223,0.925476223,1,fungi,fungi,fungi_fungi,in_fungi
X.61..Oppiella,X.63..Arcoppia,0.924061655,0.924061655,1,pred ,pred ,pred _pred ,in_pred 
X.61..Oppiella,X.72..Protokalumma,0.924061655,0.924061655,1,pred ,fungi,pred _fungi,pred_fungi
X.61..Oppiella,X.82..Protoribates,0.924061655,0.924061655,1,pred ,fungi,pred _fungi,pred_fungi
X.61..Oppiella,X.85..Vilhenabates,0.940403259,0.940403259,1,pred ,fungi,pred _fungi,pred_fungi
X.62..Ramusella,X.86..Ceratozetes,0.985184366,0.985184366,1,pred ,pred ,pred _pred ,in_pred 
X.63..Arcoppia,X.64..Microppia,0.885364878,0.885364878,1,pred ,pred ,pred _pred ,in_pred 
X.63..Arcoppia,X.66..Lasiobelba,-0.870967742,0.870967742,-1,pred ,pred ,pred _pred ,in_pred 
X.63..Arcoppia,X.70..Scutovertex,0.89802651,0.89802651,1,pred ,decomp,pred _decomp,pred_decomp
X.63..Arcoppia,X.72..Protokalumma,1,1,1,pred ,fungi,pred _fungi,pred_fungi
X.63..Arcoppia,X.77..Rostrozetes,0.89802651,0.89802651,1,pred ,fungi,pred _fungi,pred_fungi
X.63..Arcoppia,X.82..Protoribates,0.935483871,0.935483871,1,pred ,fungi,pred _fungi,pred_fungi
X.63..Arcoppia,X.85..Vilhenabates,0.844162289,0.844162289,1,pred ,fungi,pred _fungi,pred_fungi
X.64..Microppia,X.66..Lasiobelba,-0.885364878,0.885364878,-1,pred ,pred ,pred _pred ,in_pred 
X.64..Microppia,X.69..Tectocepheus,0.83323809,0.83323809,1,pred ,decomp,pred _decomp,pred_decomp
X.64..Microppia,X.71..Neoribates,0.885364878,0.885364878,1,pred ,fungi,pred _fungi,pred_fungi
X.64..Microppia,X.72..Protokalumma,0.885364878,0.885364878,1,pred ,fungi,pred _fungi,pred_fungi
X.64..Microppia,X.84..Setoxylobates,0.885364878,0.885364878,1,pred ,fungi,pred _fungi,pred_fungi
X.64..Microppia,X.87..Galumna,0.885364878,0.885364878,1,pred ,fungi,pred _fungi,pred_fungi
X.64..Microppia,X.88..Pergalumna,0.85,0.85,1,pred ,fungi,pred _fungi,pred_fungi
X.66..Lasiobelba,X.69..Tectocepheus,-0.880406274,0.880406274,-1,pred ,decomp,pred _decomp,pred_decomp
X.66..Lasiobelba,X.71..Neoribates,-0.870967742,0.870967742,-1,pred ,fungi,pred _fungi,pred_fungi
X.66..Lasiobelba,X.72..Protokalumma,-0.870967742,0.870967742,-1,pred ,fungi,pred _fungi,pred_fungi
X.66..Lasiobelba,X.74..Scheloribates,0.8196886,0.8196886,1,pred ,fungi,pred _fungi,pred_fungi
X.66..Lasiobelba,X.82..Protoribates,-0.870967742,0.870967742,-1,pred ,fungi,pred _fungi,pred_fungi
X.66..Lasiobelba,X.84..Setoxylobates,-0.870967742,0.870967742,-1,pred ,fungi,pred _fungi,pred_fungi
X.66..Lasiobelba,X.87..Galumna,-0.870967742,0.870967742,-1,pred ,fungi,pred _fungi,pred_fungi
X.66..Lasiobelba,X.88..Pergalumna,-0.885364878,0.885364878,-1,pred ,fungi,pred _fungi,pred_fungi
X.69..Tectocepheus,X.71..Neoribates,0.941123948,0.941123948,1,decomp,fungi,decomp_fungi,fungi_decomp
X.69..Tectocepheus,X.78..Incabates,0.845154255,0.845154255,1,decomp,fungi,decomp_fungi,fungi_decomp
X.69..Tectocepheus,X.84..Setoxylobates,0.941123948,0.941123948,1,decomp,fungi,decomp_fungi,fungi_decomp
X.69..Tectocepheus,X.87..Galumna,0.941123948,0.941123948,1,decomp,fungi,decomp_fungi,fungi_decomp
X.69..Tectocepheus,X.88..Pergalumna,0.9258201,0.9258201,1,decomp,fungi,decomp_fungi,fungi_decomp
X.70..Scutovertex,X.72..Protokalumma,0.89802651,0.89802651,1,decomp,fungi,decomp_fungi,fungi_decomp
X.70..Scutovertex,X.77..Rostrozetes,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.71..Neoribates,X.78..Incabates,0.89802651,0.89802651,1,fungi,fungi,fungi_fungi,in_fungi
X.71..Neoribates,X.84..Setoxylobates,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.71..Neoribates,X.85..Vilhenabates,0.844162289,0.844162289,1,fungi,fungi,fungi_fungi,in_fungi
X.71..Neoribates,X.87..Galumna,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.71..Neoribates,X.88..Pergalumna,0.983738754,0.983738754,1,fungi,fungi,fungi_fungi,in_fungi
X.72..Protokalumma,X.77..Rostrozetes,0.89802651,0.89802651,1,fungi,fungi,fungi_fungi,in_fungi
X.72..Protokalumma,X.82..Protoribates,0.935483871,0.935483871,1,fungi,fungi,fungi_fungi,in_fungi
X.72..Protokalumma,X.85..Vilhenabates,0.844162289,0.844162289,1,fungi,fungi,fungi_fungi,in_fungi
X.74..Scheloribates,X.75..Perscheloribates,0.828571429,0.828571429,1,fungi,fungi,fungi_fungi,in_fungi
X.76..Mochlozetes,X.83..Perxylobates,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.78..Incabates,X.84..Setoxylobates,0.89802651,0.89802651,1,fungi,fungi,fungi_fungi,in_fungi
X.78..Incabates,X.87..Galumna,0.89802651,0.89802651,1,fungi,fungi,fungi_fungi,in_fungi
X.78..Incabates,X.88..Pergalumna,0.821583836,0.821583836,1,fungi,fungi,fungi_fungi,in_fungi
X.82..Protoribates,X.85..Vilhenabates,0.937958099,0.937958099,1,fungi,fungi,fungi_fungi,in_fungi
X.82..Protoribates,X.88..Pergalumna,0.885364878,0.885364878,1,fungi,fungi,fungi_fungi,in_fungi
X.84..Setoxylobates,X.85..Vilhenabates,0.844162289,0.844162289,1,fungi,fungi,fungi_fungi,in_fungi
X.84..Setoxylobates,X.87..Galumna,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.84..Setoxylobates,X.88..Pergalumna,0.983738754,0.983738754,1,fungi,fungi,fungi_fungi,in_fungi
X.85..Vilhenabates,X.87..Galumna,0.844162289,0.844162289,1,fungi,fungi,fungi_fungi,in_fungi
X.85..Vilhenabates,X.88..Pergalumna,0.90578946,0.90578946,1,fungi,fungi,fungi_fungi,in_fungi
X.87..Galumna,X.88..Pergalumna,0.983738754,0.983738754,1,fungi,fungi,fungi_fungi,in_fungi
