Source,Target,weight,weight_abs,cor_sign,Source1,Target1,Source1_Target1,Association
X.3..Hypochthonius,X.89..Trichogalumna,0.942857143,0.942857143,1,pred ,fungi,pred _fungi,pred_fungi
X.3..Hypochthonius,X.90..Porogalumnella,0.840668002,0.840668002,1,pred ,fungi,pred _fungi,pred_fungi
X.3..Hypochthonius,X.91..Galumnella,0.9258201,0.9258201,1,pred ,fungi,pred _fungi,pred_fungi
X.12..Epilohmannia,X.25..Crotonia,0.9258201,0.9258201,1,decomp,decomp,decomp_decomp,in_decomp
X.12..Epilohmannia,X.40..Epidamaeus,0.9258201,0.9258201,1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.41..Eremulus,0.880406274,0.880406274,1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.54..Nippobodes,0.828078671,0.828078671,1,decomp,decomp,decomp_decomp,in_decomp
X.12..Epilohmannia,X.57..Allosuctobelba,-0.9258201,0.9258201,-1,decomp,decomp,decomp_decomp,in_decomp
X.12..Epilohmannia,X.61..Oppiella,0.81167945,0.81167945,1,decomp,pred ,decomp_pred ,pred_decomp
X.12..Epilohmannia,X.69..Tectocepheus,-0.9258201,0.9258201,-1,decomp,decomp,decomp_decomp,in_decomp
X.12..Epilohmannia,X.72..Protokalumma,0.9258201,0.9258201,1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.75..Perscheloribates,0.885714286,0.885714286,1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.77..Rostrozetes,0.81167945,0.81167945,1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.80..Peloribates,0.942857143,0.942857143,1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.84..Setoxylobates,0.845154255,0.845154255,1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.89..Trichogalumna,0.828571429,0.828571429,1,decomp,fungi,decomp_fungi,fungi_decomp
X.12..Epilohmannia,X.91..Galumnella,0.9258201,0.9258201,1,decomp,fungi,decomp_fungi,fungi_decomp
X.14..Rhysotritia,X.87..Galumna,0.942857143,0.942857143,1,fungi,fungi,fungi_fungi,in_fungi
X.16..Synichotritia,X.19..Hoplophthiracarus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.16..Synichotritia,X.26..Holonothrus,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.16..Synichotritia,X.33..Trimalaconothrus,1,1,1,fungi,pred ,fungi_pred ,pred_fungi
X.16..Synichotritia,X.35..Cyrthermannia,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.16..Synichotritia,X.39..Damaeus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.19..Hoplophthiracarus,X.26..Holonothrus,1,1,1,fungi,decomp,fungi_decomp,fungi_decomp
X.19..Hoplophthiracarus,X.33..Trimalaconothrus,1,1,1,fungi,pred ,fungi_pred ,pred_fungi
X.19..Hoplophthiracarus,X.35..Cyrthermannia,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.19..Hoplophthiracarus,X.39..Damaeus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.24..Nothrus,X.68..Medioppia,0.845154255,0.845154255,1,fungi,pred ,fungi_pred ,pred_fungi
X.24..Nothrus,X.87..Galumna,0.828571429,0.828571429,1,fungi,fungi,fungi_fungi,in_fungi
X.25..Crotonia,X.40..Epidamaeus,0.95,0.95,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.41..Eremulus,0.983738754,0.983738754,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.54..Nippobodes,0.894427191,0.894427191,1,decomp,decomp,decomp_decomp,in_decomp
X.25..Crotonia,X.57..Allosuctobelba,-0.9,0.9,-1,decomp,decomp,decomp_decomp,in_decomp
X.25..Crotonia,X.61..Oppiella,0.939336437,0.939336437,1,decomp,pred ,decomp_pred ,pred_decomp
X.25..Crotonia,X.69..Tectocepheus,-0.9,0.9,-1,decomp,decomp,decomp_decomp,in_decomp
X.25..Crotonia,X.72..Protokalumma,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.75..Perscheloribates,0.83323809,0.83323809,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.77..Rostrozetes,0.939336437,0.939336437,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.80..Peloribates,0.9258201,0.9258201,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.84..Setoxylobates,0.876356092,0.876356092,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.89..Trichogalumna,0.9258201,0.9258201,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.90..Porogalumnella,0.939336437,0.939336437,1,decomp,fungi,decomp_fungi,fungi_decomp
X.25..Crotonia,X.91..Galumnella,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.26..Holonothrus,X.33..Trimalaconothrus,1,1,1,decomp,pred ,decomp_pred ,pred_decomp
X.26..Holonothrus,X.35..Cyrthermannia,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.26..Holonothrus,X.39..Damaeus,1,1,1,decomp,fungi,decomp_fungi,fungi_decomp
X.29..Afronothrus,X.62..Ramusella,0.85,0.85,1,decomp,pred ,decomp_pred ,pred_decomp
X.31..Trhypochthonius,X.32..Malaconothrus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.33..Trimalaconothrus,X.35..Cyrthermannia,1,1,1,pred ,fungi,pred _fungi,pred_fungi
X.33..Trimalaconothrus,X.39..Damaeus,1,1,1,pred ,fungi,pred _fungi,pred_fungi
X.34..Nanhermannia,X.61..Oppiella,-0.84016805,0.84016805,-1,fungi,pred ,fungi_pred ,pred_fungi
X.34..Nanhermannia,X.89..Trichogalumna,-0.828078671,0.828078671,-1,fungi,fungi,fungi_fungi,in_fungi
X.34..Nanhermannia,X.90..Porogalumnella,-0.84016805,0.84016805,-1,fungi,fungi,fungi_fungi,in_fungi
X.35..Cyrthermannia,X.39..Damaeus,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.40..Epidamaeus,X.41..Eremulus,0.885364878,0.885364878,1,fungi,fungi,fungi_fungi,in_fungi
X.40..Epidamaeus,X.57..Allosuctobelba,-0.9,0.9,-1,fungi,decomp,fungi_decomp,fungi_decomp
X.40..Epidamaeus,X.61..Oppiella,0.939336437,0.939336437,1,fungi,pred ,fungi_pred ,pred_fungi
X.40..Epidamaeus,X.69..Tectocepheus,-0.9,0.9,-1,fungi,decomp,fungi_decomp,fungi_decomp
X.40..Epidamaeus,X.70..Scutovertex,0.821583836,0.821583836,1,fungi,decomp,fungi_decomp,fungi_decomp
X.40..Epidamaeus,X.72..Protokalumma,0.95,0.95,1,fungi,fungi,fungi_fungi,in_fungi
X.40..Epidamaeus,X.75..Perscheloribates,0.9258201,0.9258201,1,fungi,fungi,fungi_fungi,in_fungi
X.40..Epidamaeus,X.77..Rostrozetes,0.939336437,0.939336437,1,fungi,fungi,fungi_fungi,in_fungi
X.40..Epidamaeus,X.80..Peloribates,0.9258201,0.9258201,1,fungi,fungi,fungi_fungi,in_fungi
X.40..Epidamaeus,X.84..Setoxylobates,0.821583836,0.821583836,1,fungi,fungi,fungi_fungi,in_fungi
X.40..Epidamaeus,X.89..Trichogalumna,0.9258201,0.9258201,1,fungi,fungi,fungi_fungi,in_fungi
X.40..Epidamaeus,X.90..Porogalumnella,0.845402793,0.845402793,1,fungi,fungi,fungi_fungi,in_fungi
X.40..Epidamaeus,X.91..Galumnella,0.95,0.95,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.54..Nippobodes,0.87988269,0.87988269,1,fungi,decomp,fungi_decomp,fungi_decomp
X.41..Eremulus,X.57..Allosuctobelba,-0.885364878,0.885364878,-1,fungi,decomp,fungi_decomp,fungi_decomp
X.41..Eremulus,X.61..Oppiella,0.8932596,0.8932596,1,fungi,pred ,fungi_pred ,pred_fungi
X.41..Eremulus,X.69..Tectocepheus,-0.885364878,0.885364878,-1,fungi,decomp,fungi_decomp,fungi_decomp
X.41..Eremulus,X.72..Protokalumma,0.983738754,0.983738754,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.77..Rostrozetes,0.8932596,0.8932596,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.80..Peloribates,0.880406274,0.880406274,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.84..Setoxylobates,0.826184389,0.826184389,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.89..Trichogalumna,0.880406274,0.880406274,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.90..Porogalumnella,0.954863711,0.954863711,1,fungi,fungi,fungi_fungi,in_fungi
X.41..Eremulus,X.91..Galumnella,0.983738754,0.983738754,1,fungi,fungi,fungi_fungi,in_fungi
X.44..Ctenobelba,X.67..Lauroppia,1,1,1,fungi,pred ,fungi_pred ,pred_fungi
X.54..Nippobodes,X.60..Oppia,-0.852802865,0.852802865,-1,decomp,pred ,decomp_pred ,pred_decomp
X.54..Nippobodes,X.61..Oppiella,0.84016805,0.84016805,1,decomp,pred ,decomp_pred ,pred_decomp
X.54..Nippobodes,X.72..Protokalumma,0.894427191,0.894427191,1,decomp,fungi,decomp_fungi,fungi_decomp
X.54..Nippobodes,X.77..Rostrozetes,0.84016805,0.84016805,1,decomp,fungi,decomp_fungi,fungi_decomp
X.54..Nippobodes,X.80..Peloribates,0.828078671,0.828078671,1,decomp,fungi,decomp_fungi,fungi_decomp
X.54..Nippobodes,X.84..Setoxylobates,0.979795897,0.979795897,1,decomp,fungi,decomp_fungi,fungi_decomp
X.54..Nippobodes,X.85..Vilhenabates,0.84016805,0.84016805,1,decomp,fungi,decomp_fungi,fungi_decomp
X.54..Nippobodes,X.87..Galumna,0.828078671,0.828078671,1,decomp,fungi,decomp_fungi,fungi_decomp
X.54..Nippobodes,X.89..Trichogalumna,0.828078671,0.828078671,1,decomp,fungi,decomp_fungi,fungi_decomp
X.54..Nippobodes,X.90..Porogalumnella,0.84016805,0.84016805,1,decomp,fungi,decomp_fungi,fungi_decomp
X.54..Nippobodes,X.91..Galumnella,0.894427191,0.894427191,1,decomp,fungi,decomp_fungi,fungi_decomp
X.57..Allosuctobelba,X.69..Tectocepheus,1,1,1,decomp,decomp,decomp_decomp,in_decomp
X.57..Allosuctobelba,X.72..Protokalumma,-0.9,0.9,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.57..Allosuctobelba,X.75..Perscheloribates,-0.83323809,0.83323809,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.57..Allosuctobelba,X.80..Peloribates,-0.83323809,0.83323809,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.57..Allosuctobelba,X.91..Galumnella,-0.9,0.9,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.58..Suctobelbella,X.66..Lasiobelba,0.821583836,0.821583836,1,fungi,pred ,fungi_pred ,pred_fungi
X.60..Oppia,X.84..Setoxylobates,-0.835572749,0.835572749,-1,pred ,fungi,pred _fungi,pred_fungi
X.60..Oppia,X.85..Vilhenabates,-0.985184366,0.985184366,-1,pred ,fungi,pred _fungi,pred_fungi
X.61..Oppiella,X.72..Protokalumma,0.939336437,0.939336437,1,pred ,fungi,pred _fungi,pred_fungi
X.61..Oppiella,X.75..Perscheloribates,0.840668002,0.840668002,1,pred ,fungi,pred _fungi,pred_fungi
X.61..Oppiella,X.77..Rostrozetes,0.955882353,0.955882353,1,pred ,fungi,pred _fungi,pred_fungi
X.61..Oppiella,X.80..Peloribates,0.898645105,0.898645105,1,pred ,fungi,pred _fungi,pred_fungi
X.61..Oppiella,X.84..Setoxylobates,0.857492926,0.857492926,1,pred ,fungi,pred _fungi,pred_fungi
X.61..Oppiella,X.89..Trichogalumna,0.985610761,0.985610761,1,pred ,fungi,pred _fungi,pred_fungi
X.61..Oppiella,X.90..Porogalumnella,0.941176471,0.941176471,1,pred ,fungi,pred _fungi,pred_fungi
X.61..Oppiella,X.91..Galumnella,0.939336437,0.939336437,1,pred ,fungi,pred _fungi,pred_fungi
X.66..Lasiobelba,X.71..Neoribates,0.948683298,0.948683298,1,pred ,fungi,pred _fungi,pred_fungi
X.69..Tectocepheus,X.72..Protokalumma,-0.9,0.9,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.69..Tectocepheus,X.75..Perscheloribates,-0.83323809,0.83323809,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.69..Tectocepheus,X.80..Peloribates,-0.83323809,0.83323809,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.69..Tectocepheus,X.91..Galumnella,-0.9,0.9,-1,decomp,fungi,decomp_fungi,fungi_decomp
X.70..Scutovertex,X.75..Perscheloribates,0.845154255,0.845154255,1,decomp,fungi,decomp_fungi,fungi_decomp
X.71..Neoribates,X.81..Xylobates,0.878310066,0.878310066,1,fungi,fungi,fungi_fungi,in_fungi
X.72..Protokalumma,X.75..Perscheloribates,0.83323809,0.83323809,1,fungi,fungi,fungi_fungi,in_fungi
X.72..Protokalumma,X.77..Rostrozetes,0.939336437,0.939336437,1,fungi,fungi,fungi_fungi,in_fungi
X.72..Protokalumma,X.80..Peloribates,0.9258201,0.9258201,1,fungi,fungi,fungi_fungi,in_fungi
X.72..Protokalumma,X.84..Setoxylobates,0.876356092,0.876356092,1,fungi,fungi,fungi_fungi,in_fungi
X.72..Protokalumma,X.89..Trichogalumna,0.9258201,0.9258201,1,fungi,fungi,fungi_fungi,in_fungi
X.72..Protokalumma,X.90..Porogalumnella,0.939336437,0.939336437,1,fungi,fungi,fungi_fungi,in_fungi
X.72..Protokalumma,X.91..Galumnella,1,1,1,fungi,fungi,fungi_fungi,in_fungi
X.75..Perscheloribates,X.80..Peloribates,0.942857143,0.942857143,1,fungi,fungi,fungi_fungi,in_fungi
X.75..Perscheloribates,X.89..Trichogalumna,0.885714286,0.885714286,1,fungi,fungi,fungi_fungi,in_fungi
X.75..Perscheloribates,X.91..Galumnella,0.83323809,0.83323809,1,fungi,fungi,fungi_fungi,in_fungi
X.77..Rostrozetes,X.80..Peloribates,0.81167945,0.81167945,1,fungi,fungi,fungi_fungi,in_fungi
X.77..Rostrozetes,X.84..Setoxylobates,0.857492926,0.857492926,1,fungi,fungi,fungi_fungi,in_fungi
X.77..Rostrozetes,X.89..Trichogalumna,0.898645105,0.898645105,1,fungi,fungi,fungi_fungi,in_fungi
X.77..Rostrozetes,X.90..Porogalumnella,0.897058824,0.897058824,1,fungi,fungi,fungi_fungi,in_fungi
X.77..Rostrozetes,X.91..Galumnella,0.939336437,0.939336437,1,fungi,fungi,fungi_fungi,in_fungi
X.80..Peloribates,X.84..Setoxylobates,0.845154255,0.845154255,1,fungi,fungi,fungi_fungi,in_fungi
X.80..Peloribates,X.87..Galumna,0.828571429,0.828571429,1,fungi,fungi,fungi_fungi,in_fungi
X.80..Peloribates,X.89..Trichogalumna,0.942857143,0.942857143,1,fungi,fungi,fungi_fungi,in_fungi
X.80..Peloribates,X.90..Porogalumnella,0.840668002,0.840668002,1,fungi,fungi,fungi_fungi,in_fungi
X.80..Peloribates,X.91..Galumnella,0.9258201,0.9258201,1,fungi,fungi,fungi_fungi,in_fungi
X.84..Setoxylobates,X.87..Galumna,0.845154255,0.845154255,1,fungi,fungi,fungi_fungi,in_fungi
X.84..Setoxylobates,X.89..Trichogalumna,0.845154255,0.845154255,1,fungi,fungi,fungi_fungi,in_fungi
X.84..Setoxylobates,X.91..Galumnella,0.876356092,0.876356092,1,fungi,fungi,fungi_fungi,in_fungi
X.89..Trichogalumna,X.90..Porogalumnella,0.927633657,0.927633657,1,fungi,fungi,fungi_fungi,in_fungi
X.89..Trichogalumna,X.91..Galumnella,0.9258201,0.9258201,1,fungi,fungi,fungi_fungi,in_fungi
X.90..Porogalumnella,X.91..Galumnella,0.939336437,0.939336437,1,fungi,fungi,fungi_fungi,in_fungi
